"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"214","RT @chelleryn99: On Radio 4's World Tonight, @CPhilpOfficial got very defensive when @DerbyChrisW says if the govt really wanted peace in S…",268,FALSE,FALSE,"983632013403000833",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:21 +0000 2018",NA,NA,"en",82,FALSE,"Derbyshire","20043513","Monkey see, realised it didn't make sense so investigated further and decided this monkey would not just follow the crowd",FALSE,"Wed Feb 04 10:35:58 +0000 2009",82733,1742,16791,FALSE,NA,"Lordy","London","en",3600,2467,"MrsMcLordy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","RT @TravisRuger: Maybe for we didn’t perpetually bomb the world countries wouldn’t hate us.        #MondayMotivation #Assad #Syria #Maddow…",16,FALSE,FALSE,"983632013965053952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:21 +0000 2018",NA,NA,"en",43,FALSE,NA,"2365830201","Welcome to ""The Twilight Zone"". How can we turn the channel?",FALSE,"Tue Feb 25 22:42:12 +0000 2014",15211,500,19021,FALSE,NA,"Michael",NA,"en",NA,664,"auto00099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","@realDonaldTrump Sir, I hope you verify the use of chemicals in Syria; if Assad's army has the city surrounded why… https://t.co/T2uyZeKPqt",0,FALSE,TRUE,"983632015118434305","realDonaldTrump","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:22 +0000 2018",NA,"25073877","en",62,FALSE,"Hell on earth, looking to move up.","34902890","My followers are capped: You have to physically check my TL everyday. This means I am over the target; I studied & worked & sacrificed to get here, trust me.",FALSE,"Fri Apr 24 11:31:50 +0000 2009",80563,3433,1573,FALSE,NA,"ObviouslyGhosted","Eastern Time (US & Canada)","en",-14400,3767,"youwildman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983632015118434305","https://t.co/T2uyZeKPqt"
"217","#BREAKING  #URGENT: #US, other countries refuse to face reality in alleged #Syria chemical attack case… https://t.co/ZpXahz99gU",0,FALSE,TRUE,"983632016976605184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FALSE,"Tue Apr 10 09:05:22 +0000 2018",NA,NA,"en",2,FALSE,"europe","879229057786933248","Our job is to tell the truth and just the truth. Join us !  For more true BREAKING NEWS updates folow@srbnews0.",FALSE,"Mon Jun 26 06:45:17 +0000 2017",25091,747,1534,FALSE,"https://srbnews0.blogspot.rs/","srb news",NA,"sr",NA,1037,"srbnews0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983632016976605184","https://t.co/ZpXahz99gU"
"218","RT @tribelaw: The man who ranted incoherently about the warranted FBI raid into his fixer’s premises at the start of a War Cabinet meeting…",2237,FALSE,FALSE,"983632018662744064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:22 +0000 2018",NA,NA,"en",0,FALSE,NA,"823421617980211200","attorney, social worker, work with domestic and elder abuse victims, loves rescue dogs, we need impeachment, we need to remain vigilant, resistance critical",FALSE,"Mon Jan 23 06:46:26 +0000 2017",19055,825,38869,FALSE,NA,"Cathy",NA,"en",NA,1580,"cleepohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Journalist Marie Colvin was killed in Homs in 2012. Her family filed suit in US against Syrian regime. Yesterday la… https://t.co/dAecNEwkj7",0,FALSE,TRUE,"983632019799379968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",38,FALSE,NA,"250616509","journalist - author ALL RISE, the high ambitions of the ICC&the harsh reality / NL edition shortlisted best journalistic book / justice / serious storytelling",FALSE,"Fri Feb 11 13:06:10 +0000 2011",2206,1037,220,FALSE,"http://www.tjitske-lingsma.nl","Tjitske Lingsma",NA,"en",NA,989,"tjitskelingsma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983632019799379968","https://t.co/dAecNEwkj7"
"220","RT @FearDept: We don't care about our own citizens. Why would we care about Syrians?  https://t.co/hTwUX7pSfA",7,FALSE,FALSE,"983632019870625792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",21,FALSE,NA,"401498955","<U+0421><U+043A><U+043E><U+0440><U+0435><U+0435> <U+0432><U+0441><U+0435><U+0433><U+043E> <U+0442><U+044B> <U+043C><U+043D><U+0435> <U+043D><U+0435> <U+043D><U+0440><U+0430><U+0432><U+0438><U+0448><U+044C><U+0441><U+044F>",FALSE,"Sun Oct 30 16:51:42 +0000 2011",17105,162,6099,FALSE,NA,"dan the hebrew man",NA,"ru",NA,314,"nopegut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/Partisangirl/status/983379769239650305","https://t.co/hTwUX7pSfA"
"221","RT @KarnaMikko: Disgrace to #EU, that @eucopresident and @EUinBCN are silent, while #Spain is taking more political prisoners in #Catalonia…",368,FALSE,FALSE,"983632021166620672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",3,FALSE,NA,"2161691104",NA,FALSE,"Thu Oct 31 11:04:42 +0000 2013",4266,68,4246,FALSE,NA,"Jonacinage",NA,"es",NA,217,"GarciaJonacina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","I liked a @YouTube video https://t.co/2fGlTbJdAd Should the USA Attack Syria? A Tale of Two Trumps",0,FALSE,FALSE,"983632021560807425",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",1,FALSE,"We're In A Race For Relevancy.","48867693","Entrepreneur/Farmer/Activist

XhfnPvmzLJeEuWfCtbztSWNLw8ynFw8SMD",FALSE,"Fri Jun 19 23:43:27 +0000 2009",4036,32,25,FALSE,"https://www.facebook.com/themagnificent","Christopher","Pacific Time (US & Canada)","en",-25200,36,"G_Male_Baby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://youtu.be/ZdT_l8b3J9o?a","https://t.co/2fGlTbJdAd"
"223","RT @syrianconst: One More #US Warship Heading Towards #Syria
 https://t.co/FhZPAVbTTI",1,FALSE,FALSE,"983632022093561856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",0,FALSE,"United States","978716404785537024","“They probably think I died, and I’m ok with that” • Political Revolutionary • Sports Fan • Steaks keep me from going vegan •",FALSE,"Tue Mar 27 19:32:29 +0000 2018",1141,27,382,FALSE,"http://creativityfound.org","Billy","Pacific Time (US & Canada)","en",-25200,24,"BClarkiii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://syrianconstitution2017.wordpress.com/2018/04/10/one-more-us-warship-heading-towards-syria/","https://t.co/FhZPAVbTTI"
"224","RT @Liveuamap: Air Defense of Russian Black Sea Fleet has declared combat alert https://t.co/hAkdEjBTXR via @AJABreaking #Syria #Ukraine ht…",16,FALSE,FALSE,"983632022504706048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",64,FALSE,NA,"566646445","Analista de seguridad y defensa. Military aviation and defense media.",FALSE,"Sun Apr 29 20:20:50 +0000 2012",36394,907,11272,FALSE,NA,"RodrigoRRC72",NA,"es",NA,3053,"RODRIGORRC72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://liveuamap.com/en/2018/10-april-air-defense-of-russian-black-sea-fleet-has-declared","https://t.co/hAkdEjBTXR"
"225","RT @ajplus: At least 70 people, mostly women and children, were killed in a suspected chemical attack in Douma, Syria. https://t.co/lxGFkgA…",795,FALSE,FALSE,"983632023167250433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:23 +0000 2018",NA,NA,"en",0,FALSE,"Istanbul, Türkiye","853319885761396737","<ed><U+00A0><U+00BD><ed><U+00B2><U+00BC> Co-founder/Co-owner: @hustle.co_       ""Bukan number one tapi yang utama, Jalanku complex untuk jadi yang pertama.""",FALSE,"Sat Apr 15 18:51:29 +0000 2017",17628,121,1459,FALSE,"http://Instagram.com/fatinsyfqhaiman","Aksara.",NA,"en",NA,224,"FatinSyfqhAiman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","RT @wisermann: @BasedMonitored @NOWARSFORISRAEL Israel wants US to fully destroy Syria like Iraq and Libya were for this plan https://t.co/…",1,FALSE,FALSE,"983632023368560640",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",FALSE,"Tue Apr 10 09:05:24 +0000 2018",NA,NA,"en",12,FALSE,NA,"30850171",NA,FALSE,"Mon Apr 13 11:46:29 +0000 2009",11936,169,1279,FALSE,"http://AMERICA-HIJACKED.COM","NOWARSFORISRAEL","Pacific Time (US & Canada)","en",-25200,551,"NOWARSFORISRAEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",".@SputnikInt reports Israel Amb. In moscow has been summoned to the Russian foreign ministry in response to yesterd… https://t.co/gwpMucgag0",0,FALSE,TRUE,"983632024442408960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:24 +0000 2018",NA,NA,"en",1051,FALSE,"Finland","17801749","Finnish activist, newshound, snapshot photographer, cancer survivor. Advocating humanrights, freespeech & sustainability. Anti-war since Vietnam War era - Rebel",FALSE,"Tue Dec 02 06:28:59 +0000 2008",371274,29723,103795,FALSE,NA,"Citizen Halo <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6>","Helsinki","fi",10800,32644,"haloefekti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983632024442408960","https://t.co/gwpMucgag0"
"228","'Highly likely' poisoning by #Russia; 'suspected' chemical attack by #Syria - is evidence now completely irrelevant… https://t.co/AZfENlYXX5",0,FALSE,TRUE,"983632025029574658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:24 +0000 2018",NA,NA,"en",7,FALSE,"Edinburgh, Scotland","215969265","Executive Producer at Sputnik UK, Russophile. All opinion is my own",TRUE,"Mon Nov 15 12:50:31 +0000 2010",1499,305,998,FALSE,NA,"Johanna Ross","Pacific Time (US & Canada)","en",-25200,793,"shottlandka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983632025029574658","https://t.co/AZfENlYXX5"
"229","RT @ShopgirlAlic: Good thing @realdonaldtrump was never critical of Obama's decisions regarding #Syria. It might be embarrassing now. It's…",1,FALSE,FALSE,"983632025671348224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:24 +0000 2018",NA,NA,"en",9,FALSE,"Houston, TX","818587805798506496","RESIST DUMP N HIS GRIFTER KLAN, INCL ALL GOP!",FALSE,"Mon Jan 09 22:38:36 +0000 2017",72808,2099,147777,FALSE,NA,"Monica <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",NA,"en",NA,1965,"MonicaLogallmon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","RT @EmbassyofRussia: The #DoumaProvocation in #Syria is the crudest one yet. @mod_russia &amp; @mfa_russia have several times and well in advan…",862,FALSE,FALSE,"983632027328139264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:24 +0000 2018",NA,NA,"en",356,FALSE,NA,"96336762","“Honesty is the first chapter of the book wisdom.” 
<U+2015> Thomas Jefferson",FALSE,"Sat Dec 12 12:49:17 +0000 2009",74299,18548,49285,FALSE,NA,"Nardeep Pujji","Pacific Time (US & Canada)","en",-25200,15027,"AWAKEALERT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","RT @Malcolmite: assad regime has used CW’s since 2012 multiple times https://t.co/jNudo6IA1W",9,FALSE,FALSE,"983632027994898432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",14,FALSE,"Jakarta, Indonesia","2277260034","Middle East News | #Syria #Iraq #Turkey #Palestine #Saudi #Yemen #Kurdistan #Egypt #ISIS | Tweeting in English & Bahasa | RT's not always endorsement",FALSE,"Sun Jan 05 07:20:27 +0000 2014",25445,7365,315,FALSE,NA,"Middle East News","Jakarta","en",25200,540,"WartaTimteng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/snhr/status/981562538520383488","https://t.co/jNudo6IA1W"
"232","RT @FoxNews: “We are on the edge of a dangerous precipice.”

On Monday, U.S. Ambassador to the United Nations @nikkihaley slammed Syria fol…",58,FALSE,FALSE,"983632027873357825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",28,FALSE,"USA","700630947","<ed><U+00A0><U+00BD><ed><U+00B5><U+008A>Married<ed><U+00A0><U+00BD><ed><U+00B8><U+0087>Christian <U+271D><U+FE0F> MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #Vets<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #Trump<ed><U+00A0><U+00BE><ed><U+00B6><U+0085>#Israel<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1> #PLM<ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #DraintheSwamp #BanSharia #John14:6 #Jesus1 #TrumpNationRising #SethRich #BENGHAZI",TRUE,"Thu Oct 03 20:22:36 +0000 2013",53655,21096,51637,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B1><U+00A0>RoseWinter<ed><U+00A0><U+00BD><ed><U+00B1><U+00A0>",NA,"en",NA,18767,"ladydwinter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","RT @walid970721: Maybe those westerners who are naive enough to believe that the #Syria/n govt used chemical weapons in #Douma when it was…",172,FALSE,FALSE,"983632028263477248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",0,FALSE,"East Lancashire, UK","56182381",NA,FALSE,"Sun Jul 12 20:27:14 +0000 2009",477,9,3,FALSE,NA,"Terence Riley","London","en",3600,28,"tezriley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","RT @MFATurkey: Civilians returning their villages to rebuild their lives thanks to #OperationOliveBranch tell how PKK/PYD-YPG terrorists ru…",96,FALSE,FALSE,"983632028674510848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",7,FALSE,"Pretoria, South Africa","4829233965","Türkiye Cumhuriyeti Pretorya Büyükelçiligi Resmi Twitter Hesabi / Official Twitter Account of the Embassy of the Republic of Turkey in Pretoria",TRUE,"Wed Jan 20 11:07:18 +0000 2016",2709,661,248,FALSE,"http://pretoria.be.mfa.gov.tr","Turkish Emb Pretoria","Pretoria","en-gb",7200,219,"TurkishEmbPTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","RT @wikileaks: WikiLeaks issues a US$100,000 reward for confidential official information (intercepts, reports) showing to who is responsib…",5138,FALSE,FALSE,"983632029362384896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",28,FALSE,NA,"202385245","“Discipline Equals Freedom.”",TRUE,"Wed Oct 13 22:57:41 +0000 2010",18780,986,25889,FALSE,NA,"Make $XIV Great Again","Quito","en",-18000,766,"christhompson82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","RT @USuncutMN: The latest Shame on ALEC Corporatocracy Racket! https://t.co/y9bqHhA9RV Thanks to @Sarah__Reynolds @mycarlisle @redtiki2015…",1,FALSE,FALSE,"983632030318678016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",173,FALSE,"Devon, UK","2546322180","Lies, damned lies, and #brexit https://t.co/NgsvPEe0Ux https://t.co/jKbhkK9TBY https://t.co/mJwCavURCZ @manutd #toriesout #labour #gamer SC fan<ed><U+00A0><U+00BE><ed><U+00B4><U+00A8>",FALSE,"Wed Jun 04 15:11:33 +0000 2014",80822,7128,71748,FALSE,"http://lianakey.com","Tristan<ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> #FBPE #FBR #NHS <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> #ABTV <ed><U+00A0><U+00BE><ed><U+00B4><U+00A8>","Midway Island","en",-39600,7838,"redtiki2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://paper.li/USuncutMN/1314159648?edition_id=a2ea6d40-3c76-11e8-80a2-0cc47a0d1609","https://t.co/y9bqHhA9RV"
"237","https://t.co/Hw91X6Jqs0    You must be so proud...@ChiOnwurah - #NewcastleUponTyne #northeasthour Nick Griffin supports Corbyn.",0,FALSE,FALSE,"983632030415163392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:25 +0000 2018",NA,NA,"en",22,FALSE,NA,"3071468659","Music, Politics ( anti Corbyn, anti Trump, anti BREXIT) Theatre, Tattooes, animals, Gym. Loyal, Patriotic, Bad Tempered. You can have friends on Left and Right.",TRUE,"Tue Mar 10 12:58:33 +0000 2015",33462,461,3093,FALSE,NA,"Completely Adorable",NA,"en",NA,646,"HollyJohnsonfan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/NickGriffinBU/status/983356106020880385","https://t.co/Hw91X6Jqs0"
"238","RT @JamesStevenHal1: Here are the links!

https://t.co/ycZop0QEt8

https://t.co/4gEkKm4tnx

https://t.co/5YgfGXNplc

https://t.co/dG8yPgNNW…",4,FALSE,FALSE,"983632031971069952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:26 +0000 2018",NA,NA,"en",12,FALSE,"Blue State, Blues","797912624310546432","Liberals trolling our T/L will be blocked! Supporting a Donald J Trump future for all Americans MAGA #CONSERVATIVE Resist Libtards #2A Hillary for Prison",FALSE,"Sun Nov 13 21:22:48 +0000 2016",41154,24964,21562,FALSE,"http://gab.ai/Fred_Cathy_Ret","Not Russian Bots Fred & Cathy",NA,"en",NA,24702,"Fred_Cathy_Ret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.truthdig.com/articles/the-white-helmets-and-the-inherent-contradiction-of-americas-syria-policy/","https://t.co/ycZop0QEt8"
"239","RT @benjaminhaddad: Why France needs to strike Syria (with or without the US). My latest in @ForeignPolicy 
https://t.co/uON01fdQ7K",50,FALSE,FALSE,"983632032247971840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:26 +0000 2018",NA,NA,"en",58,FALSE,"France","487474913","Fr-Eng-Esp tweets TWB member. RT # Endorsement",FALSE,"Thu Feb 09 12:02:31 +0000 2012",23963,465,11740,FALSE,NA,"Lilia M.","London","en",3600,990,"Liliaiolite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://foreignpolicy.com/2018/04/09/macron-needs-to-attack-syria/","https://t.co/uON01fdQ7K"
"240","RT @leftiblog: Given that Syria has no reasonable motive for a chemical attack, &amp; every motive NOT to conduct such an attack, an extremely…",3,FALSE,FALSE,"983632032499732480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,"Tue Apr 10 09:05:26 +0000 2018",NA,NA,"en",41,FALSE,"South Africa","41656113","Anti-war. Former soldier/K9 handler. Random cell phone photographer. Apolitical. #HandsOffSyria DJ. #Techno  Retweets are not endorsements.",FALSE,"Thu May 21 19:22:47 +0000 2009",18735,503,13965,FALSE,NA,"Richard Hipkin","Pretoria","en",7200,318,"rhipkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","RT @westland_will: Tucker Carlson (@TuckerCarlson) delivered a brilliant #AmericaFirst message against war in Syria. 

Everyone should watc…",146,FALSE,FALSE,"983632035003674624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:26 +0000 2018",NA,NA,"en",7,FALSE,"Small Town, USA","782682681049964544","Nationalist. #MAGA",FALSE,"Sun Oct 02 20:44:27 +0000 2016",35452,594,69368,FALSE,"https://gab.ai/BuddyLove2070","Buddy Love",NA,"en",NA,745,"BuddyLove2070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","RT @JackPosobiec: Trump supporter poll on Syria

Pick one:",833,FALSE,FALSE,"983632036710830081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:27 +0000 2018",NA,NA,"en",64,FALSE,"New York","439437130","@realDonalTrump is our @potus #MAGA  #GodBlessAmerica #USA  Women#DefendDonald #AmericaFirst #Trump2020 #TrumpTrain #TrumpArmy #Veterans #Patriot #BuildTheWall",TRUE,"Sat Dec 17 19:45:22 +0000 2011",36843,4528,37422,FALSE,NA,"I<U+2764>DeplorableLUCY","Eastern Time (US & Canada)","en",-14400,4999,"LLopezMooney330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","RT @anteebah_alSham: SAA/pro-ASSad militias terrorists shelled heavy artillery targeting #Zakat town, unknown casualties among civilians so…",2,FALSE,FALSE,"983632037650354177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:27 +0000 2018",NA,NA,"en",0,FALSE,"Pakistan","813020837414600704","Believe on love",FALSE,"Sun Dec 25 13:57:27 +0000 2016",18508,115,35593,FALSE,NA,"Saddiq shah",NA,"en",NA,65,"sadiqshah2112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","RT @AJEnglish: We look at the chemical weapons used to attack rebel-held areas in Syria since 2013 https://t.co/KAYq8N89K9 https://t.co/AuA…",85,FALSE,FALSE,"983632038086443008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:27 +0000 2018",NA,NA,"en",1,FALSE,"Toronto, Ontario ","2962026291","Hails From The Great Somalia <ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B4> , Raised in Nairobi, KE <ed><U+00A0><U+00BC><ed><U+00B7><U+00B0><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> ,",TRUE,"Mon Jan 05 13:38:18 +0000 2015",2654,268,5669,FALSE,NA,"Abdinasir Mohamed Hirsi","Nairobi","en-gb",10800,539,"chanhagaf1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://aje.io/zk9xe","https://t.co/KAYq8N89K9"
"245","RT @ELINTNews: #BREAKING: The USS Donald Cook has just taken position off the coast of Syria with multiple Russian warplanes harassing and…",131,FALSE,FALSE,"983632038153588736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:27 +0000 2018",NA,NA,"en",40,FALSE,"Cork, Ireland","36438917","Corkonian. Immigration lawyer. Has recently discovered the joy of a nice nap.",TRUE,"Wed Apr 29 18:44:57 +0000 2009",32527,1953,35656,FALSE,NA,"Cathal Malone","Dublin","en",3600,4250,"cathalmalone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","RT @DougSides: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>Impossible For Syria To Use Chemical Weapons Because Susan Rice Told Is Obama Got Them All Out...
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>Now we are told Syria s…",94,FALSE,FALSE,"983632039483080706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:27 +0000 2018",NA,NA,"en",3,FALSE,"Somewhere other than there","803680924491624448","Alex Archer, a guy trying to live in a purposeful way. Not better than or less than anyone. #MAGA #PATRIOT #<U+039C><U+039F><U+039B>O<U+039D><U+039B><U+0391><U+0392><U+0395> #DEFUNDPLANNEDPARENTHOOD #BUILDTHEWALL",FALSE,"Tue Nov 29 19:23:58 +0000 2016",2251,1128,5243,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B7><U+00BD>Carpe <ed><U+00A0><U+00BD><ed><U+00B3><U+009C>Diem<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>","Pacific Time (US & Canada)","en",-25200,1998,"alarch93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","RT @Ventuckyspaz: @freedomrideblog Which would be none. I hope leftists speak out against war with Syria as much as I see MAGA and libertar…",2,FALSE,FALSE,"983632041043345408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:28 +0000 2018",NA,NA,"en",234,FALSE,"OZ","1068809875","RT does not always mean 100% agree. Sometimes sweary, cynic, Dad, agnostic.Holding on for the day we don't have incompetent, untrustworthy Govt.And Stuff",FALSE,"Mon Jan 07 17:17:12 +0000 2013",154147,4774,89459,FALSE,NA,"Julien Benda","Melbourne","en",36000,4513,"canthavepudding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
